b_rr,b_cosi,b_epoch,b_f_c,b_f_s,b_lambda,A_rstar,A_logmstar,A_teff,A_feh,A_vsini,A_vline_TRES,A_dt_errscale_TRES,lnprob
0.08574543719060745,0.08738159664487997,2457287.7467218856,-0.2659901128515002,-0.011198080243894272,-2.018469632239756,1.645487457441262,0.2608394651459369,7455.221926581103,-0.0003665033291833481,44.162134833826954,5.471868161961944,9.999857904254476,-29.556526832998685
0.08457522483638746,0.08709418904346833,2457287.747099038,0.20414042853894013,-0.04204179905252865,-2.0141088662858246,1.6479216214029033,0.2601215882498512,7454.5743357252195,-0.0018680582911652132,44.18337311621859,5.472612177685346,9.999967427225197,-29.55587123246406
0.0865040142450793,0.08778477827133961,2457287.747686488,0.17325756065982814,-0.11511104743854436,-2.032714251517009,1.646429090624462,0.2591999244174272,7451.995909989864,-0.004006597654057435,44.1467545574519,5.513681488140684,9.999999951184469,-29.55692331873105
0.08550258606559165,0.08825934098145514,2457287.747144057,0.1218271400390313,-0.08223258860887869,-2.0307294477462317,1.6483455222141168,0.2592008164489048,7455.092440802388,0.004528486810768723,44.154616440205295,5.484576371823828,9.999979900371342,-29.558158727198645
0.08824840667586925,0.08787839143955392,2457287.7478307546,0.10223912992134915,-0.09828996348845928,-2.0196087702591523,1.6443557334701868,0.2600992045723413,7454.133495373185,0.00030466313579409336,44.214762909089465,5.502374667926545,9.99975503996515,-29.55690095112374
0.08566759196464915,0.08604609675063196,2457287.7477718084,-0.02919086120654851,-0.1308263281468556,-2.0281368256594043,1.6475978454567255,0.2620045757015776,7454.055422051431,0.0031009538788609164,44.17917578748368,5.475857225223773,9.999948212488812,-29.558450906592686
0.08532436510149988,0.08983751469625195,2457287.748856602,0.5327423816329193,-0.1228385091523809,-1.988039989755147,1.6480844512205346,0.25955225500087026,7453.847838674052,0.007593552198771012,44.24189205140965,5.488640874578533,9.999807089809137,-29.558297959736542
0.08725760248317128,0.08662359270756535,2457287.7472550855,-0.27232611052830913,-0.09439137728416223,-2.026808603928806,1.645305179793029,0.2586281664757046,7455.4401000011685,-0.0006559689024456865,44.25151446949209,5.481736748450453,9.999950066198284,-29.556167140715058
0.08695894238031814,0.08798142880459293,2457287.747097034,-0.10624037902009448,-0.07993335014842558,-2.0221170795992403,1.6470212475038157,0.259194852257907,7454.809541332933,0.0010241703252950925,44.15406817310565,5.490199548526794,9.999933019578082,-29.556050603229306
0.08645487736530641,0.08717073948738252,2457287.746432695,-0.08211470009823879,-0.04494954778007081,-2.024046945694087,1.6470308846959127,0.2592846817742024,7453.278130386881,-0.004829402233842744,44.20185819229157,5.502320334873584,9.999905676325731,-29.55774462583519
0.08286145721563516,0.08773203857507049,2457287.747680393,-0.36313601365693854,-0.09860780694726565,-2.030530084600764,1.6442705420647266,0.25969072040480407,7452.8126745164855,-0.002723971193658698,44.21099886451502,5.475292893865307,9.9998101123686,-29.55824927177892
0.08438027780596338,0.08756684505916955,2457287.7469536574,0.13348916177509157,-0.07831852406326135,-2.0263633993509482,1.6468538405250086,0.26031564941577495,7453.5201966073255,-0.00227903106355842,44.12796061413154,5.4905563411196265,9.999813879385766,-29.55756211482381
0.08398091261686581,0.08721230640875793,2457287.7472267775,-0.309499491669319,-0.08767873580668081,-2.0266148314125942,1.6458090504193952,0.25921664445252557,7454.512084750383,-0.0006569687923492747,44.20500395333368,5.487733023194783,9.999851098922829,-29.55504035223957
0.08679994127755493,0.0876113701955523,2457287.749185474,0.3782205858947748,-0.0886209975167649,-2.008495325340152,1.6457993464348601,0.25831259396628786,7454.457349263289,-0.002885087869818877,44.289061972876695,5.495879273267553,9.999624973449304,-29.560751160386445
0.08576458318059699,0.08988161335777141,2457287.74888206,0.5044635127721849,-0.11169979642408794,-1.9934996179799314,1.6479985571740943,0.2591936176441628,7454.0622958089725,0.006276507884558228,44.22835165032576,5.496774900182728,9.999832254702504,-29.556728904517502
