2457582.6110636001,0.9999551000,0.0026356000
2457582.6314957002,1.0000584000,0.0026356000
2457582.6519276998,1.0000034000,0.0026355000
2457582.6723599001,0.9999793000,0.0026355000
2457582.6927919998,1.0000698000,0.0026356000
2457582.7132239998,1.0000295000,0.0026356000
2457582.7336562001,0.9998275000,0.0026356000
2457582.7540882998,1.0001339000,0.0026357000
2457582.7745202999,0.9998517000,0.0026357000
2457582.7949525001,1.0000888000,0.0026357000
2457582.8153845998,0.9999404000,0.0026357000
2457582.8358165999,1.0000371000,0.0026357000
2457582.8562488002,1.0000350000,0.0026356000
2457582.8766808002,0.9998476000,0.0026356000
2457582.9175450001,1.0001355000,0.0026355000
2457582.9379770998,1.0001615000,0.0026354000
2457582.9584090998,0.9999053000,0.0026354000
2457582.9788413001,1.0000276000,0.0026353000
2457582.9992733998,1.0000880000,0.0026352000
2457583.0197053999,0.9999606000,0.0026352000
2457583.0401376002,0.9999983000,0.0026351000
2457583.0605696999,0.9999198000,0.0026351000
2457583.0810016999,0.9999500000,0.0026350000
2457583.1014338001,0.9999078000,0.0026350000
2457583.1218658998,0.9999462000,0.0026350000
2457583.1422979999,0.9999431000,0.0026350000
2457583.1627301001,1.0000511000,0.0026350000
2457583.1831621998,1.0000532000,0.0026351000
2457583.2035944001,1.0002257000,0.0026351000
2457583.2240263000,0.9999236000,0.0026351000
2457583.2444584002,0.9998439000,0.0026352000
2457583.2648906000,1.0000041000,0.0026352000
2457583.2853226000,0.9999229000,0.0026353000
2457583.3057547002,1.0001191000,0.0026353000
2457583.3261869000,0.9997753000,0.0026354000
2457583.3466189001,1.0001009000,0.0026354000
2457583.3670509001,1.0001622000,0.0026355000
2457583.3874830999,1.0002758000,0.0026355000
2457583.4079151000,1.0000887000,0.0026355000
2457583.4283472002,1.0002134000,0.0026356000
2457583.4487794000,0.9998986000,0.0026356000
2457583.4692114000,0.9997962000,0.0026356000
2457583.4896434001,0.9998263000,0.0026356000
2457583.5100755999,1.0000158000,0.0026356000
2457583.5305077001,0.9999687000,0.0026355000
2457583.5509398002,1.0000099000,0.0026355000
2457583.5713717998,0.9997895000,0.0026355000
2457583.5918039000,0.9998896000,0.0026354000
2457583.6122360001,0.9996975000,0.0026354000
2457583.6531000999,1.0001372000,0.0026353000
2457583.6735322000,1.0000816000,0.0026352000
2457583.6939643002,1.0000050000,0.0026351000
2457583.7143963999,1.0000989000,0.0026351000
2457583.7348285001,1.0001075000,0.0026350000
2457583.7552605001,1.0001393000,0.0026350000
2457583.7756925002,1.0000780000,0.0026349000
2457583.7961247000,1.0001741000,0.0026349000
2457583.8165568002,1.0002657000,0.0026348000
2457583.8369887001,0.9999767000,0.0026348000
2457583.8574208999,0.9999186000,0.0026348000
2457583.8778530001,0.9999507000,0.0026347000
2457583.8982850001,0.9999592000,0.0026347000
2457583.9187170998,0.9999373000,0.0026347000
2457583.9391492000,0.9998443000,0.0026347000
2457583.9595813002,0.9997713000,0.0026346000
2457583.9800133002,0.9999768000,0.0026346000
2457584.0004453999,0.9999280000,0.0026346000
2457584.0208776002,0.9999434000,0.0026346000
2457584.0413096002,1.0000319000,0.0026346000
2457584.0617415998,0.9999491000,0.0026346000
2457584.0821738001,1.0001108000,0.0026346000
2457584.1026058001,0.9998481000,0.0026345000
2457584.1434700000,1.0001453000,0.0026345000
2457584.1639020001,1.0000537000,0.0026344000
2457584.1843340001,0.9999772000,0.0026344000
2457584.2047661999,1.0003653000,0.0026344000
2457584.2251982000,0.9999556000,0.0026343000
2457584.2456302000,0.9998131000,0.0026343000
2457584.2660623998,1.0000037000,0.0026342000
2457584.2864943999,1.0001489000,0.0026342000
2457584.3069265001,1.0000120000,0.0026341000
2457584.3273586002,0.9998858000,0.0026340000
2457584.3477905998,1.0000210000,0.0026340000
2457584.3682227000,0.9999241000,0.0026339000
2457584.3886548001,0.9998305000,0.0026338000
2457584.4090868002,0.9998968000,0.0026338000
2457584.4295188999,1.0005609000,0.0026337000
2457584.4499508999,0.9997993000,0.0026337000
2457584.4703830001,0.9999540000,0.0026336000
2457584.4908150001,1.0002754000,0.0026335000
2457584.5112470998,1.0001079000,0.0026335000
2457584.5316792000,0.9997771000,0.0026334000
2457584.5521113002,1.0000352000,0.0026334000
2457584.5725433002,0.9999766000,0.0026334000
2457584.5929753999,0.9998317000,0.0026333000
2457584.6134075001,0.9999138000,0.0026333000
2457584.6338395001,0.9997136000,0.0026333000
2457584.6542715002,1.0001354000,0.0026332000
2457584.6747037000,0.9999519000,0.0026332000
2457584.6951357001,0.9999915000,0.0026332000
2457584.7155677001,0.9999630000,0.0026332000
2457584.7359998999,1.0001423000,0.0026332000
2457584.7564317998,0.9999987000,0.0026332000
2457584.7768639000,0.9999756000,0.0026332000
2457584.7972960002,1.0001362000,0.0026331000
2457584.8177280002,1.0000682000,0.0026331000
2457584.8381599998,1.0000117000,0.0026331000
2457584.8585922001,1.0000609000,0.0026331000
2457584.8790242001,0.9997912000,0.0026331000
2457584.8994562002,0.9998896000,0.0026331000
2457584.9198884000,0.9999847000,0.0026331000
2457584.9403204001,1.0001341000,0.0026330000
2457584.9607524001,1.0001769000,0.0026330000
2457584.9811844998,1.0000442000,0.0026330000
2457585.0016166000,0.9999858000,0.0026330000
2457585.0220487001,0.9999722000,0.0026329000
2457585.0424807002,1.0001607000,0.0026329000
2457585.0629127002,1.0005109000,0.0026329000
2457585.0833449000,0.9998665000,0.0026328000
2457585.1242089001,0.9998290000,0.0026327000
2457585.1446409998,0.9998051000,0.0026327000
2457585.1650729999,0.9997861000,0.0026327000
2457585.1855049999,0.9998067000,0.0026326000
2457585.2059372002,0.9999825000,0.0026326000
2457585.2263691002,0.9997994000,0.0026325000
2457585.2468011002,0.9999187000,0.0026325000
2457585.2672331999,0.9998314000,0.0026325000
2457585.2876652000,1.0001174000,0.0026324000
2457585.3080973001,1.0000303000,0.0026324000
2457585.3285293002,1.0001691000,0.0026324000
2457585.3489613999,1.0000498000,0.0026323000
2457585.3693933999,1.0001449000,0.0026323000
2457585.3898256002,0.9999641000,0.0026323000
2457585.4102575001,0.9999492000,0.0026323000
2457585.4306895998,0.9999874000,0.0026322000
2457585.4511217000,1.0001660000,0.0026322000
2457585.4715535999,1.0000510000,0.0026322000
2457585.4919858002,1.0002156000,0.0026322000
2457585.5124177998,1.0001616000,0.0026322000
2457585.5328497998,0.9999646000,0.0026322000
2457585.5532819000,1.0002805000,0.0026322000
2457585.5737139001,0.9999140000,0.0026322000
2457585.6145779998,0.9997942000,0.0026322000
2457585.6350101000,0.9998681000,0.0026321000
2457585.6554419999,1.0000796000,0.0026321000
2457585.6758741001,0.9998643000,0.0026321000
2457585.6963062002,0.9997795000,0.0026321000
2457585.7167381998,0.9999662000,0.0026321000
2457585.7371703000,1.0000702000,0.0026321000
2457585.7576023000,0.9998195000,0.0026321000
2457585.7780343001,0.9998448000,0.0026321000
