2458410.9080002001,0.9996977000,0.0008632000
2458410.9093891000,1.0014605000,0.0008643000
2458410.9107780000,0.9994700000,0.0008633000
2458410.9121669000,0.9994067000,0.0008631000
2458410.9135558000,0.9998417000,0.0008636000
2458410.9149447000,0.9990447000,0.0008631000
2458410.9163335999,0.9996607000,0.0008631000
2458410.9177224999,0.9996408000,0.0008630000
2458410.9191113999,1.0003113000,0.0008635000
2458410.9205002999,1.0000419000,0.0008637000
2458410.9218891999,0.9992751000,0.0008633000
2458410.9232780999,0.9997651000,0.0008634000
2458410.9246671000,1.0000074000,0.0008633000
2458410.9260559999,0.9997900000,0.0008639000
2458410.9274448999,1.0000616000,0.0008633000
2458410.9288337999,1.0002594000,0.0008637000
2458410.9302226999,1.0008672000,0.0008633000
2458410.9316115999,1.0011052000,0.0008634000
2458410.9330004998,0.9993309000,0.0008632000
2458410.9343893998,1.0002764000,0.0008634000
2458410.9357782998,0.9998052000,0.0008632000
2458410.9371671998,1.0007812000,0.0008636000
2458410.9385560998,0.9995911000,0.0008635000
2458410.9399450002,1.0005081000,0.0008632000
2458411.0302241002,1.0010314000,0.0008623000
2458411.0316130002,0.9982984000,0.0008618000
2458411.0330019002,1.0002175000,0.0008617000
2458411.0343908002,1.0011261000,0.0008622000
2458411.0357797001,1.0000197000,0.0008620000
2458411.0371686001,1.0001553000,0.0008618000
2458411.0385575001,0.9988321000,0.0008616000
2458411.0399464001,0.9998656000,0.0008617000
2458411.0413353001,0.9997105000,0.0008615000
2458411.0427242001,0.9988747000,0.0008623000
2458411.0441131000,1.0012560000,0.0008623000
2458411.0455020000,0.9998850000,0.0008622000
2458411.0468909000,1.0008298000,0.0008623000
2458411.0482799001,0.9985711000,0.0008620000
2458411.0496688001,0.9995853000,0.0008618000
2458411.0510577001,1.0010971000,0.0008627000
2458411.0538355000,1.0022115000,0.0008630000
2458411.0566133000,0.9996535000,0.0008616000
2458411.0580022000,1.0001898000,0.0008616000
2458411.0593911000,1.0012495000,0.0008625000
2458411.0607799999,0.9986833000,0.0008616000
2458411.0621688999,0.9999581000,0.0008623000
2458411.0635577999,0.9994758000,0.0008622000
2458411.0649466999,1.0014516000,0.0008625000
2458411.0663357000,0.9986280000,0.0008619000
2458411.0677246000,1.0000576000,0.0008626000
2458411.0691135000,1.0000645000,0.0008623000
2458411.0705023999,0.9977926000,0.0008615000
2458411.0718912999,0.9999218000,0.0008622000
2458411.0732801999,1.0007482000,0.0008627000
2458411.0746690999,1.0011305000,0.0008623000
2458411.0760579999,0.9984730000,0.0008618000
2458411.0774468998,0.9997000000,0.0008623000
2458411.0788357998,0.9985893000,0.0008615000
2458411.0802246998,1.0006828000,0.0008624000
2458411.0816135998,0.9999256000,0.0008620000
2458411.0843914002,1.0004470000,0.0008625000
2458411.0857803999,1.0010326000,0.0008626000
2458411.0871692998,1.0009773000,0.0008626000
2458411.0885581998,0.9996642000,0.0008624000
2458411.0899470998,1.0009762000,0.0008619000
2458411.0913359998,1.0000131000,0.0008623000
2458411.0927249002,0.9994617000,0.0008618000
2458411.0941138002,0.9986542000,0.0008621000
2458411.0955027002,1.0000834000,0.0008625000
2458411.0968916002,0.9982389000,0.0008619000
2458411.0982805002,1.0006904000,0.0008626000
2458411.0996694001,1.0005033000,0.0008624000
2458411.1010583001,0.9993723000,0.0008622000
2458411.1024472001,1.0009094000,0.0008628000
2458411.1038361001,1.0000394000,0.0008623000
2458411.1052251002,1.0014357000,0.0008625000
2458411.1066140002,1.0007380000,0.0008621000
2458411.1080029001,1.0023540000,0.0008627000
2458411.1093918001,1.0000185000,0.0008622000
2458411.1107807001,0.9982086000,0.0008614000
2458411.1121696001,0.9989870000,0.0008618000
2458411.1135585001,1.0003989000,0.0008627000
2458411.1149474001,0.9999596000,0.0008623000
2458411.1163363000,1.0005236000,0.0008618000
2458411.1177252000,0.9993361000,0.0008619000
2458411.1191141000,0.9992841000,0.0008625000
2458411.1205030000,1.0003906000,0.0008627000
2458411.1218919000,1.0001257000,0.0008622000
2458411.1232807999,1.0007003000,0.0008627000
2458411.1246698000,0.9993416000,0.0008622000
2458411.1260587000,1.0000360000,0.0008622000
2458411.1274476000,1.0009114000,0.0008626000
2458411.1288365000,1.0001143000,0.0008625000
2458411.1302254000,1.0000294000,0.0008619000
2458411.1316143000,0.9996576000,0.0008621000
2458411.1330031999,0.9992957000,0.0008619000
2458411.1343920999,1.0016004000,0.0008625000
2458411.1357809999,0.9999044000,0.0008624000
2458411.1371698999,0.9991424000,0.0008618000
2458411.1385587999,0.9993152000,0.0008622000
2458411.1399476998,0.9990669000,0.0008627000
2458411.1413365998,0.9983698000,0.0008617000
2458411.1427254998,1.0000482000,0.0008623000
2458411.1441144999,0.9994371000,0.0008618000
2458411.1455033999,0.9998274000,0.0008619000
2458411.1468922999,0.9988628000,0.0008618000
2458411.1482811999,0.9996065000,0.0008622000
2458411.1496700998,0.9995034000,0.0008617000
2458411.1510589998,1.0009880000,0.0008623000
2458411.1524478998,1.0006582000,0.0008627000
2458411.1538367998,0.9993900000,0.0008620000
2458411.1552256998,1.0011259000,0.0008625000
2458411.1566146002,0.9996871000,0.0008622000
2458411.1580035002,1.0002130000,0.0008619000
2458411.1593924002,1.0020273000,0.0008623000
2458411.1607813002,0.9989582000,0.0008620000
2458411.1635591001,1.0006967000,0.0008622000
2458411.1649481002,1.0010061000,0.0008625000
2458411.1663370002,0.9994302000,0.0008623000
2458411.1677259002,0.9998696000,0.0008621000
2458411.1691148002,1.0020202000,0.0008626000
2458411.1705037002,1.0001566000,0.0008616000
2458411.1718926001,0.9985199000,0.0008613000
2458411.1732815001,0.9995674000,0.0008619000
2458411.1746704001,1.0012122000,0.0008624000
2458411.1760593001,0.9988029000,0.0008619000
2458411.1774482001,0.9996584000,0.0008618000
2458411.1788371000,0.9984000000,0.0008615000
2458411.1802260000,1.0032962000,0.0008630000
2458411.1816149000,1.0000450000,0.0008619000
2458411.1830038000,0.9997556000,0.0008619000
2458411.1843927000,1.0007375000,0.0008621000
2458411.1857817001,1.0000340000,0.0008618000
2458411.1871706001,0.9995225000,0.0008619000
2458411.1885595000,1.0007114000,0.0008619000
2458411.1899484000,1.0000919000,0.0008621000
2458411.1913373000,1.0004528000,0.0008622000
2458411.1927262000,0.9988196000,0.0008612000
2458411.1941151000,0.9997280000,0.0008625000
2458411.1955039999,1.0012515000,0.0008621000
2458411.1968928999,0.9999337000,0.0008617000
2458411.1982817999,1.0011022000,0.0008621000
2458411.1996706999,0.9998522000,0.0008619000
2458411.2010595999,0.9985014000,0.0008616000
2458411.2024484999,1.0001450000,0.0008619000
2458411.2038373998,1.0014018000,0.0008617000
2458411.2052262998,0.9989523000,0.0008617000
2458411.2066152999,0.9999194000,0.0008618000
2458411.2080041999,0.9997849000,0.0008614000
2458411.2093930999,0.9996843000,0.0008615000
2458411.2107819999,0.9987829000,0.0008615000
2458411.2121708998,0.9990957000,0.0008613000
2458411.2135597998,0.9997978000,0.0008616000
2458411.2149486998,1.0008116000,0.0008620000
2458411.2163375998,0.9987512000,0.0008614000
2458411.2177264998,0.9998444000,0.0008614000
2458411.2191154002,0.9998018000,0.0008610000
2458411.2205043002,1.0001636000,0.0008615000
2458411.2218932002,0.9989769000,0.0008618000
2458411.2246710001,1.0003807000,0.0008618000
2458411.2260599001,0.9989397000,0.0008610000
2458411.2274489002,1.0008853000,0.0008621000
2458411.2288378002,1.0003444000,0.0008617000
2458411.2302267002,0.9993969000,0.0008618000
2458411.2316156002,1.0015947000,0.0008618000
2458411.2330045002,1.0007893000,0.0008616000
2458411.2343934001,1.0006894000,0.0008616000
2458411.2357823001,1.0007421000,0.0008619000
2458411.2371712001,0.9991933000,0.0008615000
2458411.2385601001,0.9996612000,0.0008614000
